时间,车流量,温度,湿度,气压,道路拥堵指数,车速(m/s)
2023/3/4 15:15,1930,12.69287051,41.24753862,100.4933787,0.480179047,17
2023/3/4 15:30,2875,14.09262846,53.6162441,101.6316541,0.628397019,18
2023/3/4 15:45,2947,9.975611181,35.2351651,101.2927914,0.551375375,17
2023/3/4 16:00,3026,19.17829023,36.08031924,100.9327208,0.720334973,17
2023/3/4 16:15,1613,12.93577418,49.29540844,102.5833417,0.435035215,17
2023/3/4 16:30,3198,17.50399084,59.20788586,101.763794,0.416664069,17
2023/3/4 16:45,2215,19.59141633,28.55490884,101.3361241,0.640167866,17
2023/3/4 17:00,2767,25.62650523,48.904969,101.7122188,0.475550517,17
2023/3/4 17:15,3495,7.942570425,56.74817202,102.2610853,0.551591782,17
2023/3/4 17:30,2499,9.970578281,35.68067535,101.030562,0.591030823,17
2023/3/4 17:45,2915,15.6498492,30.85740184,101.7068101,0.586274857,17
2023/3/4 18:00,3216,13.27471232,40.61737307,100.9848956,0.609526756,18
2023/3/4 18:15,1931,13.71369379,67.30115038,101.3015219,0.688595631,20
2023/3/4 18:30,1568,17.45565751,52.74187398,101.4510419,0.373826519,17
2023/3/4 18:45,1611,21.41803327,49.71172033,102.4420468,0.483780571,17
2023/3/4 19:00,2465,17.64672918,43.63598813,101.8323109,0.438816199,17
2023/3/4 19:15,3158,19.0732438,39.31142565,100.5241177,0.534681467,15
2023/3/4 19:30,3296,18.09084762,45.74922212,100.7198933,0.683663324,14
2023/3/4 19:45,2857,15.5827752,30.93825387,101.0713782,0.554513562,13
2023/3/4 20:00,2420,9.861063096,61.70481799,101.7261033,0.581610831,13
2023/3/4 20:15,2399,15.78965039,35.7736093,102.2131618,0.429282703,12
2023/3/4 20:30,3369,18.62320799,44.94905557,102.1347468,0.470680609,13
2023/3/4 20:45,2882,19.08710402,45.73531679,100.8146341,0.441755469,14
2023/3/4 21:00,2432,21.54550206,49.56058082,101.0269034,0.571107479,14
2023/3/4 21:15,2203,16.98811628,48.4395339,102.1757683,0.364741966,15
2023/3/4 21:30,1592,8.466051106,43.76250417,101.5283473,0.641789513,15
2023/3/4 21:45,1915,18.27270962,59.25374356,101.6469713,0.457554317,14
2023/3/4 22:00,1940,18.74185322,42.98674175,101.8885393,0.52541806,13
2023/3/4 22:15,2692,13.22462017,29.27780082,100.7000299,0.373904418,14
2023/3/4 22:30,2031,15.67042529,52.88918562,100.9800365,0.474414655,14
2023/3/4 22:45,1791,14.72526305,55.83496571,100.9299389,0.490049483,14
2023/3/4 23:00,2105,16.74090937,46.73738392,101.5469401,0.237764379,14
2023/3/4 23:15,2426,19.68356532,46.30422506,101.116776,0.415988829,14
2023/3/4 23:30,2552,13.11553076,49.94615129,101.9130641,0.431518279,14
2023/3/4 23:45,1642,12.08498269,56.80822541,101.7336278,0.522212496,14
2023/3/5 0:00,2538,14.21736456,52.52844633,101.0850178,0.387819103,15
2023/3/5 0:15,3252,17.92547646,43.36312649,100.749711,0.472654688,14
2023/3/5 0:30,1757,13.037196,40.59421618,100.9249509,0.458368987,14
2023/3/5 0:45,1674,19.64004289,47.18921748,100.7793997,0.561103127,14
2023/3/5 1:00,3376,8.216644053,49.9305251,100.8933432,0.583893485,14
2023/3/5 1:15,2354,16.15953992,57.9575017,101.8427123,0.51447675,13
2023/3/5 1:30,2050,11.17251233,58.2183333,101.6842403,0.48214745,14
2023/3/5 1:45,1874,7.907783929,45.3977535,101.0478289,0.430641744,14
2023/3/5 2:00,2557,17.84006239,49.04691318,100.9709508,0.592903813,14
2023/3/5 2:15,2071,4.563462299,57.60757015,101.0057045,0.587042918,14
2023/3/5 2:30,1523,5.413278477,32.80095709,101.2193875,0.539899819,14
2023/3/5 2:45,2268,19.00759436,37.49669595,100.7803336,0.494727882,16
2023/3/5 3:00,2184,19.47464839,61.45247558,101.9361426,0.491083451,15
2023/3/5 3:15,2815,10.77330222,63.08542727,101.7661635,0.460305811,15
2023/3/5 3:30,1509,23.88599403,39.74190428,101.6932224,0.581626812,16
2023/3/5 3:45,3340,20.23019936,57.07710317,100.7899216,0.479935208,16
2023/3/5 4:00,2826,12.05293886,46.12671381,101.7296058,0.470427179,17
2023/3/5 4:15,1717,-0.262535757,48.72457775,101.8013022,0.681093484,16
2023/3/5 4:30,1683,18.71790766,60.17335266,100.9616452,0.487637462,16
2023/3/5 4:45,3288,15.18208357,39.12386663,101.2110125,0.283114953,17
2023/3/5 5:00,2415,24.96337036,55.78236678,101.1643258,0.695374991,16
2023/3/5 5:15,2136,9.140897564,61.3709867,101.0346275,0.552326239,16
2023/3/5 5:30,2287,19.77856786,59.10407568,101.2499275,0.538564033,16
2023/3/5 5:45,1850,14.88236171,39.29970325,101.7443294,0.401040335,17
2023/3/5 6:00,3206,17.71977933,50.3259244,100.6929974,0.267124657,18
2023/3/5 6:15,2936,12.33020927,55.92464463,101.422723,0.43537335,17
2023/3/5 6:30,2743,18.41170389,57.38015461,100.951509,0.308142375,17
2023/3/5 6:45,2833,15.79719989,56.94114143,101.8569363,0.576283314,17
2023/3/5 7:00,3431,17.49430757,38.79468452,101.4968238,0.436077519,17
2023/3/5 7:15,2632,13.0504538,27.37857105,101.1556127,0.5602626,16
2023/3/5 7:30,3284,14.45694464,47.08055217,101.1871413,0.457132149,16
2023/3/5 7:45,2990,13.76693694,42.18347519,101.4291777,0.271188376,18
2023/3/5 8:00,3246,13.53202462,60.12942501,100.5353501,0.619913561,17
2023/3/5 8:15,3436,13.43524553,57.04766516,101.4957668,0.410110385,16
2023/3/5 8:30,1875,9.768128444,45.0655377,101.1667055,0.586057016,16
2023/3/5 8:45,2556,13.37999079,51.23529787,100.985502,0.569419135,17
2023/3/5 9:00,2414,19.81899455,63.51587195,101.7943163,0.556410176,17
2023/3/5 9:15,3278,15.07403431,45.28159964,100.7801144,0.513048466,21
2023/3/5 9:30,2266,12.27249703,58.18429766,100.5730159,0.540081518,18
2023/3/5 9:45,3426,14.74382317,44.40900157,101.349389,0.28883777,18
2023/3/5 10:00,1724,20.98421937,51.48560485,101.3706012,0.593388385,17
2023/3/5 10:15,2810,15.14761608,47.23871084,101.3272259,0.415365967,18
2023/3/5 10:30,2560,19.60424965,58.70568739,101.1282524,0.591036261,16
2023/3/5 10:45,2851,10.00930244,71.72430628,100.7852894,0.44817456,16
2023/3/5 11:00,2669,18.42255103,52.67696933,101.8781342,0.688995922,16
2023/3/5 11:15,3390,11.64238146,44.22796159,101.5103602,0.371878837,17
2023/3/5 11:30,1988,10.16710294,31.14574496,102.3372509,0.527607786,16
2023/3/5 11:45,1749,20.78552374,62.60629407,102.3492655,0.39924565,16
2023/3/5 12:00,3228,14.21037267,42.92367757,101.2201106,0.476906426,18
2023/3/5 12:15,2370,22.56923264,32.4370563,101.4981285,0.451391188,18
2023/3/5 12:30,2353,8.44462486,45.52322758,102.0951385,0.475003996,18
2023/3/5 12:45,3274,17.63453058,59.50068086,100.928507,0.405555392,18
2023/3/5 13:00,2913,13.16484182,46.14384249,101.8450204,0.438836047,18
2023/3/5 13:15,1887,18.22408694,39.95622354,101.0507635,0.384278419,18
2023/3/5 13:30,1548,22.5657354,60.92842438,101.8681684,0.437814601,19
2023/3/5 13:45,2651,10.37548548,38.46383623,101.4027185,0.536298757,19
2023/3/5 14:00,1564,14.38759976,37.66102914,101.8054008,0.400535891,19
2023/3/5 14:15,2334,19.38118076,52.1432073,102.2228737,0.496169616,18
2023/3/5 14:30,2682,15.10776166,60.53438387,102.44379,0.289539854,17
2023/3/5 14:45,1572,24.45565404,63.1155621,100.9743317,0.302991377,16
2023/3/5 15:00,2770,16.31958219,40.71374444,101.19808,0.373592379,16
2023/3/5 15:15,3014,15.1245225,54.08048462,101.8214713,0.600758329,16
2023/3/5 15:30,3139,19.69558154,54.00913991,102.1605011,0.609037587,16
2023/3/5 15:45,1947,10.30769172,42.30401586,101.8634272,0.532177338,16
2023/3/5 16:00,3182,9.783749508,49.6157037,100.8801555,0.448156848,16
2023/3/5 16:15,2357,14.22793001,45.10626831,101.0375135,0.335040692,15
2023/3/5 16:30,1844,20.13165383,57.67861156,101.4034714,0.438165487,15
2023/3/5 16:45,2746,8.45787412,47.99641295,101.2460549,0.553447018,15
2023/3/5 17:00,2686,14.79181432,48.05458947,101.1743927,0.569442067,15
2023/3/5 17:15,1808,23.95951611,58.78638421,100.9904936,0.44525687,19
2023/3/5 17:30,1795,11.77472768,41.47022033,101.2866737,0.421133658,19
2023/3/5 17:45,1569,14.50859631,51.04599909,102.0287302,0.492134504,18
2023/3/5 18:00,3473,22.39368301,60.14770369,100.8834051,0.499668453,18
2023/3/5 18:15,1571,19.12609979,48.86714855,100.7831123,0.515458191,18
2023/3/5 18:30,3141,15.30101247,70.70939186,100.5702303,0.499086543,17
2023/3/5 18:45,1916,9.043970881,44.42199275,102.0862026,0.41732201,16
2023/3/5 19:00,1898,4.20462021,52.97094871,101.0662253,0.4895112,16
2023/3/5 19:15,1990,10.696481,41.76693426,101.5901063,0.595611401,17
2023/3/5 19:30,2050,5.369355921,59.45685628,101.6964358,0.54336301,17
2023/3/5 19:45,2224,10.1647877,51.43145124,100.9844302,0.419118417,18
2023/3/5 20:00,2792,11.57928347,49.40618887,101.4442774,0.612857931,20
2023/3/5 20:15,1717,9.632941506,35.71554333,101.8478979,0.515784588,17
2023/3/5 20:30,2994,16.57911252,48.09802719,100.4215034,0.426379088,15
2023/3/5 20:45,3064,16.43818309,42.02815969,101.6824106,0.487811301,15
2023/3/5 21:00,2071,15.52747209,60.72276563,101.879255,0.585824131,15
2023/3/5 21:15,2870,17.29856299,57.89730481,101.8151288,0.507008794,15
2023/3/5 21:30,2834,17.13777124,50.29712752,100.5414282,0.557487655,15
2023/3/5 21:45,3337,22.13569692,46.20266076,101.1514442,0.533135604,15
2023/3/5 22:00,1882,9.647853872,49.98395091,100.9828247,0.477679923,14
2023/3/5 22:15,2347,12.19247851,50.66827878,100.575308,0.581378294,14
2023/3/5 22:30,2398,15.82130069,58.92857886,101.3214012,0.627529298,14
2023/3/5 22:45,1881,14.10422055,56.17197397,100.3259857,0.629173078,14
2023/3/5 23:00,2435,12.88045362,40.66813363,101.0759547,0.506646361,14
2023/3/5 23:15,1957,17.71831374,34.79295413,101.0052297,0.606551486,14
2023/3/5 23:30,3281,19.7078276,56.85758947,101.5340228,0.268073349,14
2023/3/5 23:45,2428,14.70795779,40.18132007,101.0397575,0.494189627,14
2023/3/6 0:00,1570,14.5629499,45.25837544,102.1436875,0.384647305,14
2023/3/6 0:15,1623,10.51749601,51.51549132,101.0687728,0.506927952,14
2023/3/6 0:30,3314,24.81412976,64.55898853,102.0578942,0.596763447,14
2023/3/6 0:45,2271,15.15725118,66.56981505,101.2800085,0.656423897,14
2023/3/6 1:00,2364,21.2002443,62.81120982,102.0043569,0.493221097,14
2023/3/6 1:15,2819,18.73379085,51.19281018,100.7023798,0.366857203,15
2023/3/6 1:30,1794,18.06669839,50.06886065,102.4614884,0.493064978,14
2023/3/6 1:45,2205,11.52928576,51.97813984,100.6734539,0.606577276,14
2023/3/6 2:00,1714,10.95356468,43.52625314,101.6806624,0.583647783,13
2023/3/6 2:15,2634,21.23830319,27.38823133,101.9570546,0.464195732,13
2023/3/6 2:30,2366,17.02068531,60.63772666,102.105064,0.443546285,13
2023/3/6 2:45,2395,10.10689906,53.65221475,101.0087283,0.694397322,14
2023/3/6 3:00,3084,15.18475728,32.8311013,101.1920094,0.517762635,13
2023/3/6 3:15,1722,4.760537793,41.55096803,101.7189631,0.500717755,13
2023/3/6 3:30,2565,15.05074864,54.10642542,100.6471722,0.400188087,13
2023/3/6 3:45,3034,16.70768587,51.31820844,101.3131319,0.296411684,13
2023/3/6 4:00,2425,16.81481287,32.46376801,101.1123749,0.496273248,13
2023/3/6 4:15,1958,17.33606876,56.2470117,101.3147048,0.687056449,13
2023/3/6 4:30,3374,18.71328766,70.44688231,101.4984145,0.620728967,12
2023/3/6 4:45,3342,14.88365531,54.08208174,100.6344363,0.504029249,12
2023/3/6 5:00,2954,19.02718837,67.25358631,101.4075866,0.658258232,12
2023/3/6 5:15,1621,15.51102619,66.81535919,100.9548814,0.407275674,12
2023/3/6 5:30,2173,18.68993399,57.06631442,101.344681,0.482582643,12
2023/3/6 5:45,2164,13.36030231,57.46668472,102.2162891,0.366819857,12
2023/3/6 6:00,2428,15.78938411,63.43324809,101.9506284,0.434141811,12
2023/3/6 6:15,2633,16.68787848,48.1280387,100.9602849,0.697079777,12
2023/3/6 6:30,2917,15.44231676,56.85345372,100.9629466,0.712450382,12
2023/3/6 6:45,2975,11.73574051,45.80688877,102.1237566,0.758670346,12
2023/3/6 7:00,2981,23.77016236,45.66216457,101.4539348,0.547605732,12
2023/3/6 7:15,1744,16.19577133,59.46602241,100.9790142,0.472005733,12
2023/3/6 7:30,2091,9.631327667,59.35728154,101.5573473,0.506529029,12
2023/3/6 7:45,1563,18.19377608,62.25729392,101.2864073,0.436661116,12
2023/3/6 8:00,1684,23.16800958,48.07370921,101.4618019,0.628855161,12
2023/3/6 8:15,2057,11.50531003,38.88942026,100.7036279,0.419853765,12
2023/3/6 8:30,2785,20.80641252,27.60415261,101.4036348,0.47126154,12
2023/3/6 8:45,1970,6.465898274,53.25268092,100.0472156,0.291023889,12
2023/3/6 9:00,3199,11.60431226,35.88304653,101.4773051,0.586230633,12
2023/3/6 9:15,2640,9.509695477,50.19148122,101.5644805,0.474650434,12
2023/3/6 9:30,2683,7.526602568,61.44437269,101.2671309,0.475284304,12
2023/3/6 9:45,1823,15.83194078,48.32632313,101.6138091,0.508626571,17
2023/3/6 10:00,1880,10.83156595,60.29590083,101.0194909,0.634197801,17
2023/3/6 10:15,3465,1.467781732,51.87610879,100.7333952,0.633984124,17
2023/3/6 10:30,1998,17.90713745,57.83482376,101.0583998,0.532741228,17
2023/3/6 10:45,2547,9.580356684,46.90991823,100.9456952,0.639190901,17
2023/3/6 11:00,2251,17.62843303,24.97580894,101.4186181,0.504077089,17
2023/3/6 11:15,3246,21.20302531,37.94038033,101.5687408,0.407314195,17
2023/3/6 11:30,1894,17.97202117,22.86316002,101.0283094,0.524202892,17
2023/3/6 11:45,1966,6.307890434,49.36988174,102.0869308,0.520352517,16
2023/3/6 12:00,1888,12.17287532,48.15844074,101.3287273,0.549975667,16
2023/3/6 12:15,2069,14.57737357,25.32569925,102.2327166,0.653165574,16
2023/3/6 12:30,2085,1.678340977,46.22595817,101.0070747,0.622078311,17
2023/3/6 12:45,1859,17.91022291,46.17805479,100.5848995,0.427864073,17
2023/3/6 13:00,3084,13.8532341,45.92401162,101.1980956,0.539821888,17
2023/3/6 13:15,3293,13.9410504,42.99253156,101.8153523,0.458267169,17
2023/3/6 13:30,1585,16.60628039,46.95245539,101.1855616,0.47433163,17
2023/3/6 13:45,2450,20.93437109,27.3700297,101.2863268,0.462778596,17
2023/3/6 14:00,2492,20.26963355,35.63140608,101.4597248,0.503775975,17
2023/3/6 14:15,2349,19.34086531,62.77084837,100.4023143,0.364540901,16
2023/3/6 14:30,3410,23.89114843,36.99738692,102.4002755,0.453710605,16
2023/3/6 14:45,1685,19.44461543,65.60659379,101.2051552,0.388974399,16
2023/3/6 15:00,2420,29.06951451,42.93066703,100.9332259,0.291915524,16
2023/3/6 15:15,1703,22.00024055,57.81284823,101.3707361,0.420397543,17
2023/3/6 15:30,3138,17.09712592,44.84544331,100.9399333,0.776860555,17
2023/3/6 15:45,2752,17.22824922,38.06385333,101.4994555,0.449408143,17
2023/3/6 16:00,2524,11.16777397,56.01965091,101.786939,0.39484183,17
2023/3/6 16:15,2061,4.427335632,40.27209779,101.1761204,0.343135474,16
2023/3/6 16:30,2529,19.43076932,47.97343734,101.0050423,0.498457002,16
2023/3/6 16:45,2069,28.01965781,43.84543071,100.9276567,0.474684818,16
2023/3/6 17:00,3253,8.342843173,58.2736783,101.2807702,0.396256804,16
2023/3/6 17:15,2355,11.65917627,61.49379358,101.6965342,0.374005912,16
2023/3/6 17:30,1884,19.37186972,58.95593604,100.5657811,0.59042459,17
2023/3/6 17:45,3395,24.83084842,38.70974843,101.4090736,0.502101128,17
2023/3/6 18:00,2665,18.19604501,31.12967593,100.5858379,0.473880611,17
2023/3/6 18:15,2167,8.269809298,49.78957126,100.9333045,0.392853663,17
2023/3/6 18:30,2791,19.93083896,40.2742581,101.1087013,0.463603073,17
2023/3/6 18:45,1547,12.17150389,54.82818721,100.0224303,0.510004005,17
2023/3/6 19:00,1778,17.81549054,29.50264684,101.3610357,0.518911459,17
2023/3/6 19:15,3182,12.90988439,51.35151869,100.2203061,0.363673936,17
2023/3/6 19:30,1852,17.2593444,48.09317483,101.213659,0.505539832,17
2023/3/6 19:45,2387,13.8835467,44.72449658,100.7775019,0.558377789,17
2023/3/6 20:00,2516,24.86521083,43.11882309,101.348333,0.389591447,17
2023/3/6 20:15,2448,16.28454117,57.14535706,101.6722399,0.35796518,16
2023/3/6 20:30,3040,12.35196772,53.69214417,102.012329,0.602930042,16
2023/3/6 20:45,2086,25.11984066,50.10556035,101.3700615,0.731319274,17
2023/3/6 21:00,1795,9.342811142,69.90925127,100.3752752,0.566338777,16
2023/3/6 21:15,3060,23.96713371,43.36097819,100.9925529,0.466996317,16
2023/3/6 21:30,2082,16.98559169,58.23046622,100.4927908,0.404893256,16
2023/3/6 21:45,2454,15.24457603,60.90178766,101.3190765,0.560863169,16
2023/3/6 22:00,3328,13.29514336,39.39968302,102.2380636,0.471142582,16
2023/3/6 22:15,3472,17.71056683,54.76259659,101.1731276,0.517801189,16
2023/3/6 22:30,2449,11.06982544,68.00981697,101.4270362,0.754841027,16
2023/3/6 22:45,1995,17.63028316,46.60326827,101.1952563,0.500570098,16
2023/3/6 23:00,2480,17.39344002,51.30795306,100.3632328,0.574911413,16
2023/3/6 23:15,2004,24.34585176,24.52943608,101.867993,0.562936445,17
2023/3/6 23:30,3222,15.09325205,41.10498815,101.8834754,0.481424798,17
2023/3/6 23:45,2869,18.80265647,62.07707273,101.0080042,0.430584465,18
2023/3/7 0:00,2064,14.64878706,29.15955808,101.2983436,0.657810875,18
2023/3/7 0:15,3046,11.3023601,36.28715489,100.6712542,0.696389762,18
2023/3/7 0:30,2331,13.05018843,41.81677911,101.7070612,0.469746735,17
2023/3/7 0:45,1732,12.18469764,43.2796721,101.5011256,0.517062281,18
2023/3/7 1:00,1755,16.16521858,59.4998919,100.958689,0.609942884,18
2023/3/7 1:15,2922,16.76905256,39.05407956,100.7191937,0.423101581,20
2023/3/7 1:30,2155,23.15887782,39.66510605,100.8553202,0.504112242,20
2023/3/7 1:45,3217,8.410125292,58.20024712,100.7754518,0.46844402,21
2023/3/7 2:00,1672,22.99869238,40.53989568,101.4942196,0.454404782,20
2023/3/7 2:15,3072,22.00710371,60.40298582,101.0087236,0.42367607,22
2023/3/7 2:30,2870,13.91352695,44.56920584,101.7836847,0.531643007,22
2023/3/7 2:45,2730,14.08911086,53.46699094,102.0082296,0.382818977,12
2023/3/7 3:00,1784,17.18592434,36.61619538,100.6246529,0.434039175,12
2023/3/7 3:15,1955,19.90637085,45.70770806,101.4877184,0.616178533,12
2023/3/7 3:30,1865,14.64831667,35.25781203,100.6980391,0.60175385,10
2023/3/7 3:45,2686,14.13093835,49.4642274,101.294,0.50608546,10
2023/3/7 4:00,1782,10.50501584,60.11692592,102.5167988,0.494913729,10
2023/3/7 4:15,3216,13.53789077,58.84918545,102.1427619,0.576213367,10
2023/3/7 4:30,2502,12.81819779,41.95569641,101.3228955,0.665682142,10
2023/3/7 4:45,2560,13.71117603,36.50737614,101.0352554,0.505703557,10
2023/3/7 5:00,2447,9.82059034,63.55086566,101.5593539,0.451659645,10
2023/3/7 5:15,1926,18.76615946,48.77369714,100.6430694,0.274180189,10
2023/3/7 5:30,2792,7.277701054,51.57484509,100.8181247,0.527974139,10
2023/3/7 5:45,1996,7.685545932,52.16462849,100.3041577,0.588745668,10
2023/3/7 6:00,1812,17.10393561,40.00511017,101.4324763,0.423148626,10
2023/3/7 6:15,2679,16.00786308,69.75709665,100.53822,0.508565694,9
2023/3/7 6:30,1655,14.56904614,29.09261492,101.4335774,0.562111034,9
2023/3/7 6:45,2369,14.76968452,50.84248997,100.7336783,0.650118847,9
2023/3/7 7:00,2622,8.916491009,52.30744186,100.9363223,0.615384785,9
2023/3/7 7:15,3106,22.85212952,42.52198841,100.5430596,0.621481048,9
2023/3/7 7:30,3358,10.75755594,52.72591128,100.3386642,0.547234958,9
2023/3/7 7:45,2112,17.98192978,50.53935583,101.5163483,0.558271839,9
2023/3/7 8:00,2530,13.2211204,54.88952608,101.2860245,0.565726797,9
2023/3/7 8:15,2905,19.72335562,54.89769567,101.5503514,0.606699773,10
2023/3/7 8:30,3110,18.65827353,38.84834414,101.5120827,0.551448471,10
2023/3/7 8:45,1559,10.49522258,52.74234776,101.302688,0.750764976,11
2023/3/7 9:00,2003,10.92480854,52.80809756,101.6040635,0.497466428,12
2023/3/7 9:15,2094,9.289003425,58.36297489,100.2151289,0.636225326,13
2023/3/7 9:30,1856,8.048285697,58.11957795,101.4292892,0.450049058,14
2023/3/7 9:45,3425,14.02369376,59.03473845,101.4669193,0.538807524,13
2023/3/7 10:00,3167,15.74264345,48.35653634,101.1396351,0.607010129,13
2023/3/7 10:15,3077,10.1029156,41.42594769,101.6708012,0.598388054,12
2023/3/7 10:30,1649,15.92021723,45.71936581,102.3063843,0.501167513,12
2023/3/7 10:45,1725,12.25506169,58.52566837,101.229679,0.653034211,13
2023/3/7 11:00,2935,12.124086,43.62839124,100.9956973,0.472325106,12
2023/3/7 11:15,2909,5.559726553,60.24364968,101.1546585,0.576676281,12
2023/3/7 11:30,2623,18.60372732,58.55262032,101.0763808,0.275155674,12
2023/3/7 11:45,2424,23.76365424,53.52821209,100.4381658,0.575784636,12
2023/3/7 12:00,2149,19.98231858,40.03116956,100.4387066,0.586365801,10
2023/3/7 12:15,1771,23.22024635,50.07313695,101.298933,0.635921569,10
2023/3/7 12:30,3356,5.56437313,32.35394078,101.6257138,0.672028358,10
2023/3/7 12:45,3469,17.46703746,42.08631242,100.8860133,0.416674978,9
2023/3/7 13:00,2623,11.92715856,46.72386902,101.2141885,0.350013476,9
2023/3/7 13:15,3250,15.77065227,23.87724552,101.3725522,0.361138201,9
2023/3/7 13:30,2922,19.30478859,68.80621077,101.9407595,0.349498271,9
2023/3/7 13:45,1559,15.39330064,48.55249554,101.7366409,0.528695599,9
2023/3/7 14:00,3114,7.831555126,52.72459913,101.4768195,0.513933737,9
2023/3/7 14:15,2759,17.59766279,44.33016954,101.3313851,0.640906867,9
2023/3/7 14:30,2168,24.75905973,48.57085688,102.0574186,0.44622483,9
2023/3/7 14:45,2147,14.06362455,28.49813014,100.6838476,0.476136147,9
2023/3/7 15:00,2841,22.04910383,62.41522341,101.6244633,0.346369283,9
2023/3/7 15:15,2568,14.16559714,41.0914686,101.5672603,0.476894415,9
2023/3/7 15:30,3298,11.88818388,62.75259736,101.1704117,0.484476959,9
2023/3/7 15:45,2480,26.26005842,49.72095122,101.5461643,0.530280148,9
2023/3/7 16:00,2292,14.18965437,71.92019248,101.3506475,0.23982744,9
2023/3/7 16:15,1759,22.37889841,42.9591474,101.5356796,0.493300737,9
2023/3/7 16:30,2021,27.46938971,43.5511238,101.4216578,0.632806957,9
